Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3,Gamma gAPI,FORMATION
40,222.352,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
41,222.504,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
42,222.656,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
43,222.809,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
44,222.961,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
45,223.114,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
46,223.266,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
47,223.418,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
48,223.571,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
49,223.723,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
50,223.876,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
51,224.028,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
52,224.18,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
53,224.333,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
54,224.485,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
55,224.638,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
56,224.79,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
57,224.942,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
58,225.095,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
59,225.247,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
60,225.4,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
61,225.552,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
62,225.704,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
63,225.857,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
64,226.009,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
65,226.162,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
66,226.314,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
67,226.466,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
68,226.619,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
69,226.771,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
70,226.924,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
71,227.076,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
72,227.228,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
73,227.381,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
74,227.533,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
75,227.686,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
76,227.838,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
77,227.99,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
78,228.143,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
79,228.295,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
80,228.448,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
81,228.6,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
82,228.752,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
83,228.905,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
84,229.057,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
85,229.21,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
86,229.362,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
87,229.514,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
88,229.667,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
89,229.819,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
90,229.972,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
91,230.124,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
92,230.276,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
93,230.429,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
94,230.581,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
95,230.734,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
96,230.886,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
97,231.038,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
98,231.191,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
99,231.343,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
100,231.496,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
101,231.648,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
102,231.8,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
103,231.953,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
104,232.105,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
105,232.258,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
106,232.41,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
107,232.562,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
108,232.715,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
109,232.867,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
110,233.02,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
111,233.172,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
112,233.324,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
113,233.477,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
114,233.629,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
115,233.782,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
116,233.934,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
117,234.086,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
118,234.239,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
119,234.391,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
120,234.544,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
121,234.696,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
122,234.848,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
123,235.001,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
124,235.153,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
125,235.306,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
126,235.458,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
127,235.61,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
128,235.763,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
129,235.915,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
130,236.068,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
131,236.22,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
132,236.372,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
133,236.525,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
134,236.677,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
135,236.83,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
136,236.982,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
137,237.134,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
138,237.287,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,236.9810856,20.42,1.169999908,752.29,NORDLAND GP. Top
139,237.439,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,237.4401144,20.42,1.169999908,752.29,NORDLAND GP. Top
140,237.592,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,237.4401144,20.42,1.169999908,752.29,NORDLAND GP. Top
141,237.744,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,237.7449144,20.42,1.169999908,752.29,NORDLAND GP. Top
142,237.896,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,237.8973144,20.42,1.169999908,752.29,NORDLAND GP. Top
143,238.049,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,238.0497144,20.42,1.169999908,752.29,NORDLAND GP. Top
144,238.201,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,238.2021144,20.42,1.169999908,752.29,NORDLAND GP. Top
145,238.354,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,238.3545144,20.42,1.169999908,752.29,NORDLAND GP. Top
146,238.506,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,238.5069144,20.42,1.169999908,752.29,NORDLAND GP. Top
147,238.658,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,238.6593144,20.42,1.169999908,752.29,NORDLAND GP. Top
148,238.811,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,238.8117144,20.42,1.169999908,752.29,NORDLAND GP. Top
149,238.963,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,238.9641144,20.42,1.169999908,752.29,NORDLAND GP. Top
150,239.116,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,239.1165144,20.42,1.169999908,752.29,NORDLAND GP. Top
151,239.268,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,239.2689144,20.42,1.169999908,752.29,NORDLAND GP. Top
152,239.42,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,239.4213144,20.42,1.169999908,752.29,NORDLAND GP. Top
153,239.573,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,239.5737144,20.42,1.169999908,752.29,NORDLAND GP. Top
154,239.725,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,239.7261144,20.42,1.169999908,752.29,NORDLAND GP. Top
155,239.878,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,239.8785144,20.42,1.169999908,752.29,NORDLAND GP. Top
156,240.03,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,240.0309144,20.42,1.169999908,752.29,NORDLAND GP. Top
157,240.182,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,240.1833144,20.42,1.169999908,752.29,NORDLAND GP. Top
158,240.335,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,240.3357144,20.42,1.169999908,752.29,NORDLAND GP. Top
159,240.487,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,240.4881144,20.42,1.169999908,752.29,NORDLAND GP. Top
160,240.64,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,240.6405144,20.42,1.169999908,752.29,NORDLAND GP. Top
161,240.792,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,240.7929144,20.42,1.169999908,752.29,NORDLAND GP. Top
162,240.944,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,240.9453144,20.42,1.169999908,752.29,NORDLAND GP. Top
163,241.097,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,241.0977144,20.42,1.169999908,752.29,NORDLAND GP. Top
164,241.249,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,241.0977144,20.42,1.169999908,752.29,NORDLAND GP. Top
165,241.402,2.939278558,9381.99997,3.700000065,9.819999766,22,3066.550049,1.279999963,100.8805252,241.0977144,20.42,1.169999908,752.29,NORDLAND GP. Top
