Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3,Gamma gAPI,FORMATION
24,496.062,4.808079122,9317.57500598772,0.0135581794833139,39.82212,84.0,2784.32194248,1.21000003814697,95.1319277601,495.73037760000005,24.66,1.21000003814697,157.03,NORDLAND GP. Top
25,496.519,4.1322264907,9389.5562721284,0.0135581794833139,40.535352,84.0,2784.32194248,1.21000003814697,95.5673764353,496.1817864,24.67,1.21000003814697,144.72,NORDLAND GP. Top
26,496.522,4.1322264907,9389.5562721284,0.0135581794833139,40.535352,84.0,2784.32194248,1.21000003814697,95.5673764353,496.1817864,24.67,1.21000003814697,144.72,NORDLAND GP. Top
27,496.58,4.1322264907,9389.5562721284,0.0135581794833139,40.535352,84.0,2784.32194248,1.21000003814697,95.5673764353,496.1817864,24.67,1.21000003814697,144.72,NORDLAND GP. Top
28,501.396,3.9099662294,9466.43281594723,0.7456998715822699,25.164288,92.9,2821.98679188,1.21000003814697,96.1298309741,500.9927496,24.8,1.21000003814697,144.72,NORDLAND GP. Top
29,501.494,3.9099662294,9466.43281594723,0.7456998715822699,25.164288,92.9,2821.98679188,1.21000003814697,96.1298309741,500.9927496,24.8,1.21000003814697,144.72,NORDLAND GP. Top
30,501.548,1.7554024719,10242.3688017204,3.85052297326118,24.761952,126.0,2961.10068288,1.21000003814697,97.749155735,501.143016,24.8,1.21000003814697,144.72,NORDLAND GP. Top
31,501.701,2.6943386778,10106.6799781908,3.28107943496199,43.23588,126.0,2961.10068288,1.21000003814697,97.7400838876,501.2932824,24.81,1.21000003814697,141.64,NORDLAND GP. Top
32,501.853,2.7986649229,9978.78223040257,3.25396307599536,49.228248,126.0,2961.10068288,1.21000003814697,97.2683478228,501.4435488,24.81,1.21000003814697,141.64,NORDLAND GP. Top
33,502.006,2.7533056859,10044.1445295418,3.43021940927844,52.129944,126.0,2961.10068288,1.21000003814697,97.114126417,501.5938152,24.81,1.21000003814697,146.26,NORDLAND GP. Top
34,502.042,2.7533056859,10044.1445295418,3.43021940927844,52.129944,126.0,2961.10068288,1.21000003814697,97.114126417,501.5938152,24.81,1.21000003814697,146.26,NORDLAND GP. Top
35,502.158,2.7260901437,10169.0085841211,3.5522430246282704,52.24272,126.38,2961.10068288,1.21000003814697,97.1095904933,501.7437768,24.82,1.21000003814697,146.26,NORDLAND GP. Top
36,502.259,2.7260901437,10169.0085841211,3.5522430246282704,52.24272,126.38,2961.10068288,1.21000003814697,97.1095904933,501.7437768,24.82,1.21000003814697,146.26,NORDLAND GP. Top
37,502.402,2.8032008466,10166.043838485,3.4844521272117,52.24272,126.43,2961.10068288,1.21000003814697,97.1458778829,501.8940432,24.82,1.21000003814697,149.34,NORDLAND GP. Top
38,502.463,2.630835746,10093.373096615,3.90475569119443,52.187856,126.05,2961.10068288,1.21000003814697,97.204844891,502.0443096,24.82,1.21000003814697,149.34,NORDLAND GP. Top
39,502.475,2.630835746,10093.373096615,3.90475569119443,52.187856,126.05,2961.10068288,1.21000003814697,97.204844891,502.0443096,24.82,1.21000003814697,149.34,NORDLAND GP. Top
40,502.548,2.630835746,10093.373096615,3.90475569119443,52.187856,126.05,2961.10068288,1.21000003814697,97.204844891,502.0443096,24.82,1.21000003814697,149.34,NORDLAND GP. Top
41,502.621,2.7805212281,10112.609469463,3.71494117842804,52.193952,126.81,2961.10068288,1.21000003814697,97.3454585257,502.194576,24.83,1.21000003814697,149.34,NORDLAND GP. Top
42,502.838,2.7533056859,10055.038246065,3.83696479377786,52.245768,126.0,2961.10068288,1.21000003814697,97.2910274413,502.3445376,24.83,1.21000003814697,152.42,NORDLAND GP. Top
43,502.92,3.0708203449,10133.0868986237,3.70138299894472,51.806856,126.43,2961.10068288,1.21000003814697,97.0733031037,502.494804,24.83,1.21000003814697,152.42,NORDLAND GP. Top
44,503.048,3.0708203449,10133.0868986237,3.70138299894472,51.806856,126.43,2961.10068288,1.21000003814697,97.0733031037,502.494804,24.83,1.21000003814697,152.42,NORDLAND GP. Top
45,503.072,2.8032008466,10186.3144249269,3.9996629475776295,50.77968,126.86,2961.10068288,1.21000003814697,97.0823749511,502.6447656,24.83,1.21000003814697,141.64,NORDLAND GP. Top
46,503.124,2.8032008466,10186.3144249269,3.9996629475776295,50.77968,126.86,2961.10068288,1.21000003814697,97.0823749511,502.6447656,24.83,1.21000003814697,141.64,NORDLAND GP. Top
47,503.225,2.7578416096,10143.0153491258,3.90475569119443,50.127408,126.77,2961.10068288,1.21000003814697,97.2774196702,502.7950320000001,24.84,1.21000003814697,141.64,NORDLAND GP. Top
48,503.258,2.7578416096,10143.0153491258,3.90475569119443,50.127408,126.77,2961.10068288,1.21000003814697,97.2774196702,502.7950320000001,24.84,1.21000003814697,141.64,NORDLAND GP. Top
49,503.328,2.7578416096,10143.0153491258,3.90475569119443,50.127408,126.77,2961.10068288,1.21000003814697,97.2774196702,502.7950320000001,24.84,1.21000003814697,141.64,NORDLAND GP. Top
50,503.395,2.902991168,10075.3088325069,3.75561571687798,50.087784,127.0,2961.10068288,1.21000003814697,97.159485654,502.9449936000001,24.84,1.21000003814697,147.8,NORDLAND GP. Top
51,503.53,2.7487697622,10165.3543627557,3.47089394772839,50.084736,126.27,2961.10068288,1.21000003814697,97.159485654,503.09526,24.84,1.21000003814697,147.8,NORDLAND GP. Top
52,503.536,2.7487697622,10165.3543627557,3.47089394772839,50.084736,126.27,2961.10068288,1.21000003814697,97.159485654,503.09526,24.84,1.21000003814697,147.8,NORDLAND GP. Top
53,503.682,2.9438144813,10032.2165994246,3.90475569119443,50.087784,126.45,2961.10068288,1.21000003814697,97.0370157141,503.2452216,24.85,1.21000003814697,147.8,NORDLAND GP. Top
54,503.834,2.8485600836,10038.904513999,4.18947746034403,50.066448,126.55,2961.10068288,1.21000003814697,97.0007283245,503.395488,24.85,1.21000003814697,152.42,NORDLAND GP. Top
55,503.883,2.8485600836,10038.904513999,4.18947746034403,50.066448,126.55,2961.10068288,1.21000003814697,97.0007283245,503.395488,24.85,1.21000003814697,152.42,NORDLAND GP. Top
56,503.987,2.5900124327,10052.6940285853,4.609781024326759,50.035968,126.33,2961.10068288,1.21000003814697,97.5405032448,503.5454496,24.85,1.21000003814697,152.42,NORDLAND GP. Top
57,504.023,2.5900124327,10052.6940285853,4.609781024326759,50.035968,126.33,2961.10068288,1.21000003814697,97.5405032448,503.5454496,24.85,1.21000003814697,152.42,NORDLAND GP. Top
58,504.09,2.5900124327,10052.6940285853,4.609781024326759,50.035968,126.33,2961.10068288,1.21000003814697,97.5405032448,503.5454496,24.85,1.21000003814697,152.42,NORDLAND GP. Top
59,504.139,2.7034105252,9997.880708104649,4.14880292189409,50.090832,126.41,2961.10068288,1.21000003814697,97.4044255338,503.695716,24.86,1.21000003814697,140.1,NORDLAND GP. Top
60,504.161,2.7034105252,9997.880708104649,4.14880292189409,50.090832,126.41,2961.10068288,1.21000003814697,97.4044255338,503.695716,24.86,1.21000003814697,140.1,NORDLAND GP. Top
61,504.292,2.6081561275,9971.81852553647,3.93187205016106,50.115216,126.45,2961.10068288,1.21000003814697,97.6085421003,503.8456776,24.86,1.21000003814697,140.1,NORDLAND GP. Top
62,504.441,2.6081561275,9971.81852553647,3.93187205016106,50.115216,126.45,2961.10068288,1.21000003814697,97.6085421003,503.8456776,24.86,1.21000003814697,140.1,NORDLAND GP. Top
63,504.444,2.676194983,10014.2212828895,3.87763933222781,50.075592,126.36,2961.10068288,1.21000003814697,97.4044255338,503.9956392,24.86,1.21000003814697,144.72,NORDLAND GP. Top
64,504.508,2.676194983,10014.2212828895,3.87763933222781,50.075592,126.36,2961.10068288,1.21000003814697,97.4044255338,503.9956392,24.86,1.21000003814697,144.72,NORDLAND GP. Top
65,504.578,2.676194983,10014.2212828895,3.87763933222781,50.075592,126.36,2961.10068288,1.21000003814697,97.4044255338,503.9956392,24.86,1.21000003814697,144.72,NORDLAND GP. Top
66,504.648,2.6716590593,10110.4720947021,4.0674538449942,50.03292,126.27,2961.10068288,1.21000003814697,97.4815362367,504.1459056,24.86,1.21000003814697,144.72,NORDLAND GP. Top
67,504.718,2.6716590593,10110.4720947021,4.0674538449942,50.03292,126.27,2961.10068288,1.21000003814697,97.4815362367,504.1459056,24.86,1.21000003814697,144.72,NORDLAND GP. Top
68,504.901,2.7487697622,9967.819566306429,4.55554830639351,50.127408,126.36,2961.10068288,1.21000003814697,97.4588566182,504.4458288,24.87,1.21000003814697,149.34,NORDLAND GP. Top
69,504.926,2.7487697622,9967.819566306429,4.55554830639351,50.127408,126.36,2961.10068288,1.21000003814697,97.4588566182,504.4458288,24.87,1.21000003814697,149.34,NORDLAND GP. Top
70,504.996,2.7487697622,9967.819566306429,4.55554830639351,50.127408,126.36,2961.10068288,1.21000003814697,97.4588566182,504.4458288,24.87,1.21000003814697,149.34,NORDLAND GP. Top
71,505.054,2.8394882362,9996.9154420836,4.33861743466048,50.084736,126.45,2961.10068288,1.21000003814697,97.1504138066,504.5960952,24.87,1.21000003814697,149.34,NORDLAND GP. Top
72,505.066,2.8394882362,9996.9154420836,4.33861743466048,50.084736,126.45,2961.10068288,1.21000003814697,97.1504138066,504.5960952,24.87,1.21000003814697,149.34,NORDLAND GP. Top
73,505.136,2.8394882362,9996.9154420836,4.33861743466048,50.084736,126.45,2961.10068288,1.21000003814697,97.1504138066,504.5960952,24.87,1.21000003814697,149.34,NORDLAND GP. Top
74,505.358,2.4221832558000003,10033.7334460291,4.32505925517717,50.115216,126.14,2961.10068288,1.21000003814697,97.6221498714,504.8960184,24.88,1.21000003814697,146.26,NORDLAND GP. Top
75,505.413,2.4221832558000003,10033.7334460291,4.32505925517717,50.115216,126.14,2961.10068288,1.21000003814697,97.6221498714,504.8960184,24.88,1.21000003814697,146.26,NORDLAND GP. Top
76,505.483,2.4221832558000003,10033.7334460291,4.32505925517717,50.115216,126.14,2961.10068288,1.21000003814697,97.6221498714,504.8960184,24.88,1.21000003814697,146.26,NORDLAND GP. Top
77,505.511,2.494758035,9866.25979137806,4.2572683577606,50.081688,126.14,2961.10068288,1.21000003814697,97.431641076,505.04598,24.88,1.21000003814697,146.26,NORDLAND GP. Top
78,505.55300000000005,2.494758035,9866.25979137806,4.2572683577606,50.081688,126.14,2961.10068288,1.21000003814697,97.431641076,505.04598,24.88,1.21000003814697,146.26,NORDLAND GP. Top
79,505.624,2.494758035,9866.25979137806,4.2572683577606,50.081688,126.14,2961.10068288,1.21000003814697,97.431641076,505.04598,24.88,1.21000003814697,146.26,NORDLAND GP. Top
80,505.691,2.6898027541000005,9894.25250598832,3.8234066142945498,50.04816,126.32,2961.10068288,1.21000003814697,97.4134973812,505.1959416,24.89,1.21000003814697,144.72,NORDLAND GP. Top
81,505.761,2.6898027541000005,9894.25250598832,3.8234066142945498,50.04816,126.32,2961.10068288,1.21000003814697,97.4134973812,505.1959416,24.89,1.21000003814697,144.72,NORDLAND GP. Top
82,505.968,2.6262998223,10208.3776482651,4.44708287052699,50.12436,126.45,2961.10068288,1.21000003814697,97.3590662968,505.4961696,24.89,1.21000003814697,135.48,NORDLAND GP. Top
83,505.971,2.6262998223,10208.3776482651,4.44708287052699,50.12436,126.45,2961.10068288,1.21000003814697,97.3590662968,505.4961696,24.89,1.21000003814697,135.48,NORDLAND GP. Top
84,506.047,2.6262998223,10208.3776482651,4.44708287052699,50.12436,126.45,2961.10068288,1.21000003814697,97.3590662968,505.4961696,24.89,1.21000003814697,135.48,NORDLAND GP. Top
85,506.108,2.6262998223,10208.3776482651,4.44708287052699,50.12436,126.45,2961.10068288,1.21000003814697,97.3590662968,505.4961696,24.89,1.21000003814697,135.48,NORDLAND GP. Top
86,506.12,2.5083658061,10153.2885374927,4.09457020396083,50.145696,126.91,2961.10068288,1.21000003814697,97.5541110159,505.6461312,24.9,1.21000003814697,135.48,NORDLAND GP. Top
87,506.17800000000005,2.5083658061,10153.2885374927,4.09457020396083,50.145696,126.91,2961.10068288,1.21000003814697,97.5541110159,505.6461312,24.9,1.21000003814697,135.48,NORDLAND GP. Top
88,506.2480000000001,2.5083658061,10153.2885374927,4.09457020396083,50.145696,126.91,2961.10068288,1.21000003814697,97.5541110159,505.6461312,24.9,1.21000003814697,135.48,NORDLAND GP. Top
89,506.459,2.2951773922,10009.1881100654,4.419966511560371,50.075592,126.18,2961.10068288,1.21000003814697,97.5042158552,505.9460544,24.9,1.21000003814697,144.72,NORDLAND GP. Top
90,506.526,2.2951773922,10009.1881100654,4.419966511560371,50.075592,126.18,2961.10068288,1.21000003814697,97.5042158552,505.9460544,24.9,1.21000003814697,144.72,NORDLAND GP. Top
91,506.578,2.6580512882,9999.05281684448,4.6504555627767,50.099976,126.64,2961.10068288,1.21000003814697,97.5132877026,506.096016,24.9,1.21000003814697,144.72,NORDLAND GP. Top
92,506.666,2.6580512882,9999.05281684448,4.6504555627767,50.099976,126.64,2961.10068288,1.21000003814697,97.5132877026,506.096016,24.9,1.21000003814697,144.72,NORDLAND GP. Top
93,506.73,2.5219735772,10016.9791858067,4.69113010122665,50.023776,126.68,2961.10068288,1.21000003814697,97.5087517789,506.24597760000006,24.91,1.21000003814697,155.49,NORDLAND GP. Top
94,506.882,2.7986649229,9906.66306911603,4.23015199879397,50.023776,126.64,2961.10068288,1.21000003814697,97.4407129234,506.3956344,24.91,1.21000003814697,155.49,NORDLAND GP. Top
95,506.895,2.7986649229,9906.66306911603,4.23015199879397,50.023776,126.64,2961.10068288,1.21000003814697,97.4407129234,506.3956344,24.91,1.21000003814697,155.49,NORDLAND GP. Top
96,506.986,2.7986649229,9906.66306911603,4.23015199879397,50.023776,126.64,2961.10068288,1.21000003814697,97.4407129234,506.3956344,24.91,1.21000003814697,155.49,NORDLAND GP. Top
97,507.492,2.5129017298,9915.764148743008,4.3521756141438,50.133504,127.0,2961.10068288,1.21000003814697,97.4543206945,506.9954808,24.92,1.21000003814697,140.1,NORDLAND GP. Top
98,507.522,2.5129017298,9915.764148743008,4.3521756141438,50.133504,127.0,2961.10068288,1.21000003814697,97.4543206945,506.9954808,24.92,1.21000003814697,140.1,NORDLAND GP. Top
99,507.59,2.5129017298,9915.764148743008,4.3521756141438,50.133504,127.0,2961.10068288,1.21000003814697,97.4543206945,506.9954808,24.92,1.21000003814697,140.1,NORDLAND GP. Top
100,507.66,2.5673328142,9999.94913529259,3.972546588611,50.090832,126.36,2961.10068288,1.21000003814697,97.5042158552,507.1454424,24.93,1.21000003814697,140.1,NORDLAND GP. Top
101,507.8,2.3541444003,9994.98491004152,4.09457020396083,50.066448,126.0,2961.10068288,1.21000003814697,97.6266857951,507.2950992,24.93,1.21000003814697,140.1,NORDLAND GP. Top
102,507.949,2.4357910269,10208.8602812756,3.8640811527444905,50.096928000000005,126.41,2961.10068288,1.21000003814697,97.5450391685,507.4450608,24.93,1.21000003814697,143.18,NORDLAND GP. Top
103,508.007,2.4357910269,10208.8602812756,3.8640811527444905,50.096928000000005,126.41,2961.10068288,1.21000003814697,97.5450391685,507.4450608,24.93,1.21000003814697,143.18,NORDLAND GP. Top
104,508.254,2.4630065691,10070.6893451205,3.4980103066950097,50.075592,126.45,2961.10068288,1.21000003814697,97.6085421003,507.744984,24.94,1.21000003814697,143.18,NORDLAND GP. Top
105,508.288,2.4630065691,10070.6893451205,3.4980103066950097,50.075592,126.45,2961.10068288,1.21000003814697,97.6085421003,507.744984,24.94,1.21000003814697,143.18,NORDLAND GP. Top
106,508.495,2.4766143402000003,10116.1257956825,3.8640811527444905,50.10912,126.64,2961.10068288,1.21000003814697,97.5586469396,507.8946408,24.94,1.21000003814697,143.18,NORDLAND GP. Top
107,508.705,2.9392785576,10056.8308829612,3.44377758876176,50.121312,126.23,2961.10068288,1.21000003814697,97.3227789072,508.0446024,24.94,1.21000003814697,143.18,NORDLAND GP. Top
108,508.711,2.6671231356,9925.27891380758,2.7116358966628,50.04816,127.0,2961.10068288,1.21000003814697,97.4679284656,508.1942592,24.95,1.21000003814697,132.4,NORDLAND GP. Top
109,508.842,2.6671231356,9925.27891380758,2.7116358966628,50.04816,127.0,2961.10068288,1.21000003814697,97.4679284656,508.1942592,24.95,1.21000003814697,132.4,NORDLAND GP. Top
110,508.864,2.7351619911,9905.76675066792,3.6064757425615297,50.118264,126.52,2961.10068288,1.21000003814697,97.3182429835,508.3442208000001,24.95,1.21000003814697,132.4,NORDLAND GP. Top
111,509.001,2.7351619911,9905.76675066792,3.6064757425615297,50.118264,126.52,2961.10068288,1.21000003814697,97.3182429835,508.3442208000001,24.95,1.21000003814697,132.4,NORDLAND GP. Top
112,509.016,2.676194983,10007.8781061797,3.7691738963612895,50.136552,126.18,2961.10068288,1.21000003814697,97.3636022205,508.4938776000001,24.95,1.21000003814697,132.4,NORDLAND GP. Top
113,509.05300000000005,2.676194983,10007.8781061797,3.7691738963612895,50.136552,126.18,2961.10068288,1.21000003814697,97.3636022205,508.4938776000001,24.95,1.21000003814697,132.4,NORDLAND GP. Top
114,509.1230000000001,2.676194983,10007.8781061797,3.7691738963612895,50.136552,126.18,2961.10068288,1.21000003814697,97.3636022205,508.4938776000001,24.95,1.21000003814697,132.4,NORDLAND GP. Top
115,509.168,2.8168086177,10121.2279160794,3.45733576824507,50.042064,126.27,2961.10068288,1.21000003814697,97.1504138066,508.6438392,24.96,1.21000003814697,130.86,NORDLAND GP. Top
116,509.26,2.8168086177,10121.2279160794,3.45733576824507,50.042064,126.27,2961.10068288,1.21000003814697,97.1504138066,508.6438392,24.96,1.21000003814697,130.86,NORDLAND GP. Top
117,509.321,2.6535153645,10139.0163898958,3.94543022964438,50.04816,126.86,2961.10068288,1.21000003814697,97.1322701118,508.793496,24.96,1.21000003814697,130.86,NORDLAND GP. Top
118,509.33,2.6535153645,10139.0163898958,3.94543022964438,50.04816,126.86,2961.10068288,1.21000003814697,97.1322701118,508.793496,24.96,1.21000003814697,130.86,NORDLAND GP. Top
119,509.4,2.6535153645,10139.0163898958,3.94543022964438,50.04816,126.86,2961.10068288,1.21000003814697,97.1322701118,508.793496,24.96,1.21000003814697,130.86,NORDLAND GP. Top
120,509.473,2.7260901437,10211.6871317658,3.63359210152815,50.09388,126.32,2961.10068288,1.21000003814697,97.159485654,508.9434576,24.96,1.21000003814697,144.72,NORDLAND GP. Top
121,509.54,2.7260901437,10211.6871317658,3.63359210152815,50.09388,126.32,2961.10068288,1.21000003814697,97.159485654,508.9434576,24.96,1.21000003814697,144.72,NORDLAND GP. Top
122,509.607,2.7260901437,10211.6871317658,3.63359210152815,50.09388,126.32,2961.10068288,1.21000003814697,97.159485654,508.9434576,24.96,1.21000003814697,144.72,NORDLAND GP. Top
123,509.677,2.7714493807,10105.2320791593,3.47089394772839,50.10912,126.0,2961.10068288,1.21000003814697,97.0959827222,509.09311439999993,24.97,1.21000003814697,144.72,NORDLAND GP. Top
124,509.7480000000001,2.7714493807,10105.2320791593,3.47089394772839,50.10912,126.0,2961.10068288,1.21000003814697,97.0959827222,509.09311439999993,24.97,1.21000003814697,144.72,NORDLAND GP. Top
125,509.778,2.8168086177,10192.4507589179,4.013221127060951,50.115216,126.0,2961.10068288,1.21000003814697,97.2093808147,509.243076,24.97,1.21000003814697,130.86,NORDLAND GP. Top
126,509.818,2.8168086177,10192.4507589179,4.013221127060951,50.115216,126.0,2961.10068288,1.21000003814697,97.2093808147,509.243076,24.97,1.21000003814697,130.86,NORDLAND GP. Top
127,509.93,2.8485600836,10312.9711164024,4.2572683577606,50.12436,126.45,2961.10068288,1.21000003814697,97.204844891,509.3927328,24.97,1.21000003814697,130.86,NORDLAND GP. Top
128,510.095,2.8984552443,10235.1293065626,4.05389566551089,50.084736,126.45,2961.10068288,1.21000003814697,97.1186623407,509.5423896000001,24.97,1.21000003814697,130.86,NORDLAND GP. Top
129,510.165,2.8984552443,10235.1293065626,4.05389566551089,50.084736,126.45,2961.10068288,1.21000003814697,97.1186623407,509.5423896000001,24.97,1.21000003814697,130.86,NORDLAND GP. Top
130,510.305,2.6262998223,10325.9332601136,4.3521756141438,50.035968,126.77,2961.10068288,1.21000003814697,97.250204128,509.6923512,24.98,1.21000003814697,146.26,NORDLAND GP. Top
131,510.372,2.6262998223,10325.9332601136,4.3521756141438,50.035968,126.77,2961.10068288,1.21000003814697,97.250204128,509.6923512,24.98,1.21000003814697,146.26,NORDLAND GP. Top
132,510.388,2.7895930755,9943.41212548862,3.68782481946141,50.060352,126.5,2961.10068288,1.21000003814697,97.250204128,509.842008,24.98,1.21000003814697,146.26,NORDLAND GP. Top
133,510.583,2.7805212281,10151.1511627318,3.79629025532792,50.133504,127.0,2961.10068288,1.21000003814697,97.3953536864,509.9916648,24.98,1.21000003814697,138.56,NORDLAND GP. Top
134,510.653,2.7805212281,10151.1511627318,3.79629025532792,50.133504,127.0,2961.10068288,1.21000003814697,97.3953536864,509.9916648,24.98,1.21000003814697,138.56,NORDLAND GP. Top
135,510.692,2.5083658061,10068.0693373491,3.4844521272117,50.096928000000005,126.18,2961.10068288,1.21000003814697,97.3091711361,510.1413216,24.99,1.21000003814697,138.56,NORDLAND GP. Top
136,510.845,2.3496084766,10077.6530499866,3.972546588611,50.051208,126.0,2961.10068288,1.21000003814697,97.4543206945,510.2912832,24.99,1.21000003814697,132.4,NORDLAND GP. Top
137,511.15,2.9891737183,10052.2803431477,4.040337486027569,50.103024,126.23,2961.10068288,1.21000003814697,97.1504138066,510.5905968,25.0,1.21000003814697,150.88,NORDLAND GP. Top
138,511.302,2.8757756258,10097.6478461368,3.5793593835949,50.075592,126.59,2961.10068288,1.21000003814697,97.0869108748,510.7402536,25.0,1.21000003814697,150.88,NORDLAND GP. Top
139,511.454,2.6807309067,10307.5932057138,3.68782481946141,50.051208,126.59,2961.10068288,1.21000003814697,97.3273148309,510.8899104,25.0,1.21000003814697,147.8,NORDLAND GP. Top
140,511.607,2.8848474732,10319.2453455392,3.41666122979513,50.072544,126.55,2961.10068288,1.21000003814697,97.2411322806,511.0395672,25.0,1.21000003814697,147.8,NORDLAND GP. Top
141,511.759,3.039068879,10082.341484946,3.4031030503118096,50.060352,126.09,2961.10068288,1.21000003814697,97.1095904933,511.189224,25.01,1.21000003814697,144.72,NORDLAND GP. Top
142,511.912,2.9120630154,10111.3684131502,3.47089394772839,50.130456,126.0,2961.10068288,1.21000003814697,97.0460875615,511.3388808,25.01,1.21000003814697,144.72,NORDLAND GP. Top
143,511.994,2.9120630154,10111.3684131502,3.47089394772839,50.130456,126.0,2961.10068288,1.21000003814697,97.0460875615,511.3388808,25.01,1.21000003814697,144.72,NORDLAND GP. Top
