Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3,Gamma gAPI,FORMATION
19,149.352,1.89667200116702,67.0000039443251,9.57000031375874,10.1800002648,14.0,890.619996797388,1.02999999088548,93.8954707932772,148.9999998912,4721.919922,1.01000000269609,10.127,NORDLAND GP. Top
20,149.355,1.89667200116702,67.0000039443251,9.57000031375874,10.1800002648,14.0,890.619996797388,1.02999999088548,93.8954707932772,148.9999998912,4721.919922,1.01000000269609,10.127,NORDLAND GP. Top
21,149.504,1.89667200116702,67.0000039443251,9.57000031375874,10.1800002648,14.0,890.619996797388,1.02999999088548,93.8954707932772,148.9999998912,4721.919922,1.01000000269609,11.091,NORDLAND GP. Top
22,149.657,1.89667200116702,67.0000039443251,9.57000031375874,10.1800002648,14.0,890.619996797388,1.02999999088548,93.8954707932772,148.9999998912,4721.919922,1.01000000269609,11.157,NORDLAND GP. Top
23,149.663,1.89667200116702,67.0000039443251,9.57000031375874,10.1800002648,14.0,890.619996797388,1.02999999088548,93.8954707932772,148.9999998912,4721.919922,1.01000000269609,11.157,NORDLAND GP. Top
24,149.809,1.89667200116702,67.0000039443251,9.57000031375874,10.1800002648,14.0,890.619996797388,1.02999999088548,93.8954707932772,148.9999998912,4721.919922,1.01000000269609,11.461,NORDLAND GP. Top
25,150.272,0.85656156354615,84.00000021141,6.14999970435687,4.3400002608,14.0,890.619996797388,1.02999999088548,95.5066240876317,149.9999999232,5552.430176,1.01999999679079,12.015,NORDLAND GP. Top
26,150.425,0.85656156354615,84.00000021141,6.14999970435687,4.3400002608,14.0,890.619996797388,1.02999999088548,95.5066240876317,149.9999999232,5552.430176,1.01999999679079,10.814,NORDLAND GP. Top
27,150.58,0.85656156354615,84.00000021141,6.14999970435687,4.3400002608,14.0,890.619996797388,1.02999999088548,95.5066240876317,149.9999999232,5552.430176,1.01999999679079,9.612,NORDLAND GP. Top
28,150.724,0.85656156354615,84.00000021141,6.14999970435687,4.3400002608,14.0,890.619996797388,1.02999999088548,95.5066240876317,149.9999999232,5552.430176,1.01999999679079,10.906,NORDLAND GP. Top
29,150.876,0.85656156354615,84.00000021141,6.14999970435687,4.3400002608,14.0,890.619996797388,1.02999999088548,95.5066240876317,150.8772192,5552.430176,1.01999999679079,10.299,NORDLAND GP. Top
30,150.897,0.85656156354615,84.00000021141,6.14999970435687,4.3400002608,14.0,890.619996797388,1.02999999088548,95.5066240876317,150.8772192,5552.430176,1.01999999679079,10.299,NORDLAND GP. Top
31,151.001,0.13256327731724,96.0000012265767,0.460000557691929,1.7700001176,5.0,345.390015302208,1.02999999088548,97.1585594183804,150.9999999552,7586.149902,1.01999999679079,10.299,NORDLAND GP. Top
32,151.047,0.13256327731724,96.0000012265767,0.460000557691929,1.7700001176,5.0,345.390015302208,1.02999999088548,97.1585594183804,151.0296192,7586.149902,1.01999999679079,13.083,NORDLAND GP. Top
33,151.181,0.13256327731724,96.0000012265767,0.460000557691929,1.7700001176,5.0,345.390015302208,1.02999999088548,97.1585594183804,151.1820192,7586.149902,1.01999999679079,9.956,NORDLAND GP. Top
34,151.333,0.13256327731724,96.0000012265767,0.460000557691929,1.7700001176,5.0,345.390015302208,1.02999999088548,97.1585594183804,151.3344192,7586.149902,1.01999999679079,10.413,NORDLAND GP. Top
35,151.364,0.13256327731724,96.0000012265767,0.460000557691929,1.7700001176,5.0,345.390015302208,1.02999999088548,97.1585594183804,151.3344192,7586.149902,1.01999999679079,10.413,NORDLAND GP. Top
36,151.79,0.13256327731724,96.0000012265767,0.460000557691929,1.7700001176,5.0,345.390015302208,1.02999999088548,97.1585594183804,151.7916192,7586.149902,1.01999999679079,15.219,NORDLAND GP. Top
37,152.101,0.01019721006997,97.0000030348633,2.73999960814189,15.3699999432,15.0,778.960022095872,1.02999999088548,97.2707287291501,152.0964192,7820.439941,1.01999999679079,10.814,NORDLAND GP. Top
38,152.4,0.01019721006997,97.0000030348633,2.73999960814189,15.3699999432,15.0,778.960022095872,1.02999999088548,97.2707287291501,152.4012192,7820.439941,1.01999999679079,12.816,NORDLAND GP. Top
39,152.577,0.01019721006997,97.0000030348633,2.73999960814189,15.3699999432,15.0,778.960022095872,1.02999999088548,97.2707287291501,152.5536192,7820.439941,1.01999999679079,12.359,NORDLAND GP. Top
40,152.747,0.01019721006997,97.0000030348633,2.73999960814189,15.3699999432,15.0,778.960022095872,1.02999999088548,97.2707287291501,152.7060192,7820.439941,1.01999999679079,12.702,NORDLAND GP. Top
41,152.857,0.01019721006997,97.0000030348633,2.73999960814189,15.3699999432,15.0,778.960022095872,1.02999999088548,97.2707287291501,152.8584192,7820.439941,1.01999999679079,15.62,NORDLAND GP. Top
42,153.052,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.0108192,8065.609863,1.01999999679079,13.083,NORDLAND GP. Top
43,153.162,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.1632192,8065.609863,1.01999999679079,13.457,NORDLAND GP. Top
44,153.183,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.1632192,8065.609863,1.01999999679079,13.457,NORDLAND GP. Top
45,153.314,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.3156192,8065.609863,1.01999999679079,14.418,NORDLAND GP. Top
46,153.467,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.4680192,8065.609863,1.01999999679079,14.418,NORDLAND GP. Top
47,153.485,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.4680192,8065.609863,1.01999999679079,14.418,NORDLAND GP. Top
48,153.644,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.6204192,8065.609863,1.01999999679079,12.256,NORDLAND GP. Top
49,153.9,0.70360431968134,75.9999995346322,1.46000035529913,20.5400007792,15.0,778.960022095872,1.02999999088548,97.1381686269795,153.7728192,8065.609863,1.01999999679079,14.2,NORDLAND GP. Top
50,154.104,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.0776192,8168.419922,1.01999999679079,14.855,NORDLAND GP. Top
51,154.156,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.0776192,8168.419922,1.01999999679079,14.855,NORDLAND GP. Top
52,154.229,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.2300192,8168.419922,1.01999999679079,11.415,NORDLAND GP. Top
53,154.256,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.2300192,8168.419922,1.01999999679079,11.415,NORDLAND GP. Top
54,154.308,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.2300192,8168.419922,1.01999999679079,11.415,NORDLAND GP. Top
55,154.381,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.3824192,8168.419922,1.01999999679079,14.118,NORDLAND GP. Top
56,154.534,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.5345144,8168.419922,1.01999999679079,13.083,NORDLAND GP. Top
57,154.561,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.5345144,8168.419922,1.01999999679079,13.083,NORDLAND GP. Top
58,154.713,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.6869144,8168.419922,1.01999999679079,11.672,NORDLAND GP. Top
59,154.814,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.6869144,8168.419922,1.01999999679079,11.672,NORDLAND GP. Top
60,154.838,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.8393144,8168.419922,1.01999999679079,10.814,NORDLAND GP. Top
61,154.915,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.8393144,8168.419922,1.01999999679079,10.814,NORDLAND GP. Top
62,154.991,1.35622258901283,81.9999965948369,1.70999962679196,35.1300010632,20.0,778.960022095872,1.02999999088548,97.5256580737146,154.9917144,8168.419922,1.01999999679079,14.151,NORDLAND GP. Top
63,155.015,1.39701142929271,93.0000026964744,4.36000003952362,39.299999124,19.0,782.109984554256,1.02999999088548,97.48486832625,155.029998804,8262.330078,1.01999999679079,14.151,NORDLAND GP. Top
64,155.067,1.39701142929271,93.0000026964744,4.36000003952362,39.299999124,19.0,782.109984554256,1.02999999088548,97.48486832625,155.029998804,8262.330078,1.01999999679079,14.151,NORDLAND GP. Top
65,155.296,1.39701142929271,93.0000026964744,4.36000003952362,39.299999124,19.0,782.109984554256,1.02999999088548,97.48486832625,155.2965144,8262.330078,1.01999999679079,14.418,NORDLAND GP. Top
66,155.326,1.39701142929271,93.0000026964744,4.36000003952362,39.299999124,19.0,782.109984554256,1.02999999088548,97.48486832625,155.2965144,8262.330078,1.01999999679079,14.418,NORDLAND GP. Top
67,155.631,1.39701142929271,93.0000026964744,4.36000003952362,39.299999124,19.0,782.109984554256,1.02999999088548,97.48486832625,155.6013144,8262.330078,1.01999999679079,13.35,NORDLAND GP. Top
68,155.905,1.39701142929271,93.0000026964744,4.36000003952362,39.299999124,19.0,782.109984554256,1.02999999088548,97.48486832625,155.9061144,8262.330078,1.01999999679079,17.422,NORDLAND GP. Top
69,156.085,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.0585144,8354.269531,1.01999999679079,14.952,NORDLAND GP. Top
70,156.362,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.3633144,8354.269531,1.01999999679079,17.623,NORDLAND GP. Top
71,156.39,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.3633144,8354.269531,1.01999999679079,17.623,NORDLAND GP. Top
72,156.442,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.3633144,8354.269531,1.01999999679079,17.623,NORDLAND GP. Top
73,156.515,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.5157144,8354.269531,1.01999999679079,17.251,NORDLAND GP. Top
74,156.667,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.6681144,8354.269531,1.01999999679079,16.993,NORDLAND GP. Top
75,156.801,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.6681144,8354.269531,1.01999999679079,16.993,NORDLAND GP. Top
76,156.85,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.8205144,8354.269531,1.01999999679079,15.448,NORDLAND GP. Top
77,156.954,0.96873042072345,98.9999997566791,3.79999977323456,38.659999896,19.0,890.119996867956,1.02999999088548,97.9131475204498,156.8205144,8354.269531,1.01999999679079,15.448,NORDLAND GP. Top
78,156.999,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.0200041712,8446.200195,1.01999999679079,13.326,NORDLAND GP. Top
79,157.124,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.1253144,8446.200195,1.01999999679079,15.019,NORDLAND GP. Top
80,157.155,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.1253144,8446.200195,1.01999999679079,15.019,NORDLAND GP. Top
81,157.207,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.1253144,8446.200195,1.01999999679079,15.019,NORDLAND GP. Top
82,157.243,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.1253144,8446.200195,1.01999999679079,15.019,NORDLAND GP. Top
83,157.274,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.1253144,8446.200195,1.01999999679079,15.019,NORDLAND GP. Top
84,157.286,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.2777144,8446.200195,1.01999999679079,17.122,NORDLAND GP. Top
85,157.326,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.2777144,8446.200195,1.01999999679079,17.122,NORDLAND GP. Top
86,157.347,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.2777144,8446.200195,1.01999999679079,17.122,NORDLAND GP. Top
87,157.356,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.2777144,8446.200195,1.01999999679079,17.122,NORDLAND GP. Top
88,157.368,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.2777144,8446.200195,1.01999999679079,17.122,NORDLAND GP. Top
89,157.408,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.2777144,8446.200195,1.01999999679079,17.122,NORDLAND GP. Top
90,157.417,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.2777144,8446.200195,1.01999999679079,17.122,NORDLAND GP. Top
91,157.438,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.4301144,8446.200195,1.01999999679079,15.32,NORDLAND GP. Top
92,157.46,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.4301144,8446.200195,1.01999999679079,15.32,NORDLAND GP. Top
93,157.472,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.4301144,8446.200195,1.01999999679079,15.32,NORDLAND GP. Top
94,157.493,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.4301144,8446.200195,1.01999999679079,15.32,NORDLAND GP. Top
95,157.521,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.4301144,8446.200195,1.01999999679079,15.32,NORDLAND GP. Top
96,157.582,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.5825144,8446.200195,1.01999999679079,14.819,NORDLAND GP. Top
97,157.643,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.5825144,8446.200195,1.01999999679079,14.819,NORDLAND GP. Top
98,157.667,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.5825144,8446.200195,1.01999999679079,14.819,NORDLAND GP. Top
99,157.676,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.5825144,8446.200195,1.01999999679079,14.819,NORDLAND GP. Top
100,157.694,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.5825144,8446.200195,1.01999999679079,14.819,NORDLAND GP. Top
101,157.707,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.5825144,8446.200195,1.01999999679079,14.819,NORDLAND GP. Top
102,157.743,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.7349144,8446.200195,1.01999999679079,16.135,NORDLAND GP. Top
103,157.758,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.7349144,8446.200195,1.01999999679079,16.135,NORDLAND GP. Top
104,157.798,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.7349144,8446.200195,1.01999999679079,16.135,NORDLAND GP. Top
105,157.807,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.7349144,8446.200195,1.01999999679079,16.135,NORDLAND GP. Top
106,157.828,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.7349144,8446.200195,1.01999999679079,16.135,NORDLAND GP. Top
107,157.844,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.7349144,8446.200195,1.01999999679079,16.135,NORDLAND GP. Top
108,157.908,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
109,157.929,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
110,157.938,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
111,157.953,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
112,157.969,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
113,157.975,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
114,157.984,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
115,157.99,2.18219297594144,84.00000021141,4.71000037543152,39.159999912,20.0,890.619996797388,1.02999999088548,96.6996904083402,157.8873144,8446.200195,1.01999999679079,13.818,NORDLAND GP. Top
116,157.999,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,157.9999998744,8573.730469,1.01999999679079,13.818,NORDLAND GP. Top
117,158.005,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,157.9999998744,8573.730469,1.01999999679079,13.818,NORDLAND GP. Top
118,158.014,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,157.9999998744,8573.730469,1.01999999679079,13.818,NORDLAND GP. Top
119,158.021,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,157.9999998744,8573.730469,1.01999999679079,13.818,NORDLAND GP. Top
120,158.039,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
121,158.042,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
122,158.045,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
123,158.051,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
124,158.063,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
125,158.078,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
126,158.091,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
127,158.1,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
128,158.109,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
129,158.124,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
130,158.142,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
131,158.149,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
132,158.152,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
133,158.167,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
134,158.17,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
135,158.188,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.0397144,8573.730469,1.01999999679079,14.075,NORDLAND GP. Top
136,158.191,6.58736686091946,86.0000038279831,9.13999993980954,27.7000008864,19.0,890.619996797388,1.02999999088548,92.3047082903238,158.1921144,8573.730469,1.01999999679079,14.762,NORDLAND GP. Top
