MD,RPMA,WOBA,ROPA
1608.0,78.14795,3.6475865,0.978277
1608.1,78.27377,3.4381255,0.8998065
1608.2,78.53074,3.3351285,0.821336
1608.3,78.169135,3.401474,0.821336
1608.4,78.298945,3.224533,0.821336
1608.5,77.86051,3.3793565,0.821336
1608.6,78.12145,3.5363195,0.894545
1608.7,78.284375,3.6245305,0.967754
1608.8,78.247285,3.648113,0.967754
1608.9,77.95059,3.752712,0.967754
1609.0,77.602235,3.6358565,0.94322
1609.1,77.75853,3.7571105,0.94322
1609.2,77.810185,3.589222,0.918686
1609.3,78.087015,3.7801705,0.918686
1609.4,77.981055,3.72953,0.918686
1609.5,78.049935,3.969776,0.911774
1609.6,78.20755,3.960182,0.911774
1609.7,77.906875,4.0517275,0.904862
1609.8,77.921445,4.197361,0.904862
1609.9,78.01152,4.3552585,0.904862
1610.0,78.483055,4.3083615,0.845545
1610.1,78.260535,4.167782,0.786228
1610.2,77.969125,4.1613845,0.786228
1610.3,78.427425,3.721668,0.786228
1610.4,78.09894,3.6463925,0.786228
1610.5,78.59961,3.729801,0.780158
1610.6,78.66849,4.2423935,0.774088
1610.8,77.95854,4.298893,0.774088
1610.9,78.07786,4.13768,0.774088
1611.0,78.13297,4.482395,0.774088
1611.1,78.053695,4.17445,0.766364
1611.2,77.590305,4.1320765,0.75864
1611.3,78.077745,4.0940975,0.75864
1611.4,78.023435,4.424145,0.75864
1611.5,74.938565,3.019356,0.75864
1611.6,73.16367,1.7450105,0.5923695
1611.7,72.9875,3.124256,0.426099
1611.8,73.53719,3.426464,0.426099
1611.9,73.10936,3.690292,0.426099
1612.0,73.45242,3.6565815,0.631318
1612.1,73.28818,3.631386,0.631318
1612.2,73.620635,3.613678,0.836537
1612.3,73.824615,3.9639895,0.836537
1612.4,73.00472,3.975979,0.836537
1612.5,73.44447,3.6016885,0.8619595
1612.7,73.012665,3.5755615,0.8619595
1612.8,73.58355,3.5009495,0.887382
1612.9,74.021975,3.7466505,0.887382
1613.0,74.3902,2.215248,0.7388375
1613.1,73.154395,2.2706715,0.590293
1613.2,73.38354,1.6889,0.590293
1613.3,73.470965,1.492081,0.590293
1613.4,73.78753,1.625328,0.590293
1613.5,73.739845,2.1988295,0.590293
1613.6,73.78621,2.4481355,0.558445
1613.7,73.61931,2.590721,0.558445
1613.9,73.55176,2.6621285,0.526597
1614.0,73.468315,2.6875915,1.0602295
1614.1,73.407385,2.7705955,1.0602295
1614.3,73.41931,2.9456825,1.593862
1614.4,73.531895,2.8712005,1.593862
1614.6,73.485535,2.9948505,1.694662
1614.7,73.66037,2.833492,1.694662
1614.8,73.73455,2.610432,1.795462
1614.9,73.627255,2.5402145,1.795462
1615.0,73.620635,2.2930335,1.595715
1615.2,73.39811,2.060917,1.595715
1615.3,73.478905,2.022007,1.395968
1615.5,73.330555,2.0221405,1.623461
1615.7,73.574275,2.049988,1.623461
1615.8,73.54248,2.189369,1.850954
1615.9,73.49348,2.1019515,1.850954
1616.1,73.56633,2.004417,1.795406
1616.3,73.53322,1.92593,1.795406
1616.4,73.590175,1.9908215,1.92386
1616.6,73.453745,2.1529925,1.92386
1616.8,73.55838,2.277706,2.107862
1617.0,73.376915,2.3852465,2.208143
1617.2,73.49745,2.3841745,2.208143
1617.3,73.615335,2.4321405,2.308424
1617.5,73.46434,2.336609,2.0689395
1617.7,73.428575,2.4845085,1.913478
1618.1,73.41401,2.6253545,1.6739935
1618.3,73.300095,2.8664015,1.518532
1618.4,73.570305,3.089317,1.518532
1618.5,73.539845,2.862404,1.518532
1618.6,73.884225,2.603371,1.457171
1618.7,74.106745,2.22308,1.39581
1618.8,73.753095,2.3443375,1.39581
1618.9,78.14811,2.1368715,1.39581
1619.0,83.687265,1.546181,1.39581
1619.1,84.638815,1.8738365,0.9670885
1619.2,84.852865,2.2714425,0.538367
1619.3,84.847565,2.6397435,0.538367
1619.4,85.129425,2.9849895,0.538367
1619.5,85.045715,2.976326,0.7981755
1619.6,84.928095,3.0540085,0.7981755
1619.7,84.75961,3.0532075,1.057984
1619.8,84.41841,3.060669,1.057984
1619.9,84.685435,3.04348,1.057984
1620.0,84.466095,3.146618,1.189911
1620.1,84.639875,3.0244255,1.321838
1620.2,84.62292,3.1006545,1.321838
1620.3,84.43748,2.5669935,1.321838
1620.4,84.78292,3.045223,1.321838
1620.5,84.40357,3.137821,1.069831
1620.6,84.800935,3.266678,1.069831
1620.7,83.940515,3.6389695,0.817824
1620.8,84.81895,2.2037545,0.817824
1620.9,85.460025,2.334614,0.817824
1621.0,84.63987,2.778984,0.817824
1621.1,84.826365,2.9815215,0.765819
1621.2,84.716165,2.804836,0.713814
1621.3,84.79034,3.063339,0.713814
1621.4,84.739475,2.745674,0.713814
1621.5,84.764905,2.9759255,0.7987145
1621.6,84.796695,3.0833205,0.7987145
1621.7,84.744775,3.5174445,0.883615
1621.8,84.715105,3.313835,0.883615
1621.9,84.76173,3.4979935,0.883615
1622.1,84.788215,3.3372915,1.139881
1622.2,84.962,3.430832,1.139881
1622.3,84.88994,3.4397655,1.396147
1622.5,84.808355,3.6733395,1.396147
1622.6,84.823185,3.502262,1.4594245
1622.7,84.9673,3.6756055,1.4594245
1622.8,84.959885,3.393524,1.522702
1622.9,84.6208,2.9407425,1.522702
1623.0,85.37949,2.591774,1.152256
1623.1,85.091275,2.455864,0.78181
1623.2,85.15061,2.7534025,0.78181
1623.3,84.92173,2.6370775,0.78181
1623.4,84.661065,2.9564665,0.78181
1623.5,84.95988,2.989113,0.7698935
1623.6,84.741595,3.0466805,0.7698935
1623.7,84.935505,3.129692,0.757977
1623.8,85.05948,3.0686725,0.757977
1623.9,84.962,3.3299675,0.757977
1624.0,85.03829,3.150616,0.9136805
1624.1,84.88147,3.1129115,0.9136805
1624.2,84.78928,3.0989155,1.069384
1624.3,84.68543,2.8586695,1.069384
1624.4,84.82743,3.210579,1.069384
1624.5,84.598535,3.101982,1.069384
1624.6,84.810475,3.5174485,1.1375875
1624.7,84.44066,3.8858835,1.205791
1624.8,84.532845,4.035786,1.205791
1624.9,85.1379,3.765427,1.205791
1625.0,85.384795,3.9353105,1.035114
1625.1,85.03088,3.700127,0.864437
1625.2,84.894185,3.700264,0.864437
1625.3,85.13684,3.814457,0.864437
1625.4,84.893125,3.6749495,0.864437
1625.5,85.004385,3.849636,0.921855
1625.6,85.04041,3.7071955,0.921855
1625.7,84.593245,3.68734,0.979273
1625.8,84.772325,3.9970055,0.979273
1625.9,84.652585,4.127052,0.979273
1626.0,84.826365,4.1126635,1.049009
1626.1,84.79034,3.992336,1.049009
1626.2,84.898425,4.151436,1.118745
1626.3,84.590065,4.086807,1.118745
1626.4,84.81577,4.108799,1.118745
1626.5,84.3739,4.2163235,1.1319785
1626.6,84.74795,3.9171945,1.1319785
1626.7,84.68968,4.1599575,1.145212
1626.8,85.09446,3.478939,1.145212
1626.9,84.76491,3.1187705,1.145212
1627.0,85.0828,3.343296,0.92169
1627.1,84.808355,3.4998515,0.92169
1627.2,85.02558,3.387802,0.698168
1627.3,84.51166,3.737568,0.698168
1627.4,84.51378,3.7281115,0.698168
1627.5,84.95352,2.867867,0.541375
1627.6,85.02028,3.352089,0.541375
1627.7,85.023455,3.7803425,0.541375
1627.8,84.71192,3.7504925,0.541375
1627.9,84.61762,4.020718,0.541375
1628.0,84.24569,3.4325675,0.505445
1628.1,83.88753,2.921963,0.505445
1628.2,84.456555,2.4130935,0.469515
1628.3,84.8518,2.490379,0.469515
1628.4,84.90584,3.024429,0.469515
1628.5,84.88041,3.2930605,0.6962275
1628.6,84.970475,3.1210325,0.6962275
1628.7,85.055255,3.099716,0.92294
1628.9,84.929155,3.250549,0.92294
1629.0,84.69497,3.637772,1.0602475
1629.1,84.72676,3.5816725,1.0602475
1629.2,84.75961,3.7167855,1.197555
1629.3,84.9673,3.9608915,1.197555
1629.4,85.00439,3.898529,1.197555
1629.5,84.596425,4.1862145,0.9551095
1629.6,84.48941,3.779007,0.712664
1629.7,84.423705,4.0796165,0.712664
1629.8,84.88359,3.0709305,0.712664
1629.9,85.08704,2.8781205,0.712664
1630.0,84.94187,3.4898605,0.633784
1630.1,84.827425,3.607525,0.554904
1630.2,84.93339,3.520378,0.554904
1630.3,85.258695,3.3350295,0.554904
1630.4,85.20148,3.6838725,0.554904
1630.5,84.906895,3.378063,0.694641
1630.6,84.93445,3.636036,0.694641
1630.8,84.575235,3.715313,0.834378
1631.0,84.543445,3.689865,1.048476
1631.1,84.723585,3.451485,1.048476
1631.2,84.943985,3.3290365,1.262574
1631.3,84.75643,3.1125035,1.262574
1631.4,85.061605,2.324478,1.262574
1631.5,85.384795,2.9150315,1.262574
1631.6,84.885705,3.1539425,0.876701
1631.7,84.52649,2.900108,0.490828
1631.8,84.155615,3.2251015,0.490828
1631.9,84.58583,3.46468,0.490828
1632.0,84.795645,3.82885,0.6037855
1632.1,84.78398,3.902931,0.6037855
1632.2,85.000145,4.2981415,0.716743
1632.3,84.5053,4.3851545,0.716743
1632.4,84.71722,4.3803485,0.716743
1632.5,84.678025,2.237339,0.482052
1632.6,84.30927,2.404434,0.482052
1632.7,84.25628,2.62775,0.247361
1632.8,84.78822,2.1876295,0.247361
1632.9,84.92598,2.564724,0.247361
1633.0,84.125955,2.8654635,0.4258305
1633.1,84.024225,2.6875765,0.6043
1633.2,84.103695,2.9311525,0.6043
1633.3,84.34635,3.076794,0.6043
1633.4,84.69815,2.8829155,0.6043
1633.5,84.914315,3.014435,0.6044245
1633.6,85.02876,3.271736,0.604549
1633.7,84.790345,3.532898,0.604549
1633.8,85.058425,4.1710205,0.604549
1633.9,85.12624,4.230587,0.604549
1634.0,84.999085,3.4644125,0.674447
1634.1,84.57417,2.8552055,0.744345
1634.2,84.637755,3.0275,0.744345
1634.3,84.60384,3.0883865,0.744345
1634.4,84.81895,3.1959265,0.744345
1634.5,85.042535,3.321037,0.744345
1634.6,85.064785,3.325569,0.812365
1634.8,84.85603,2.969925,0.880385
1634.9,84.63669,2.849869,0.880385
1635.0,84.796695,2.859066,0.9850795
1635.1,84.62822,2.733681,0.9850795
1635.2,84.740535,2.671055,1.089774
1635.3,84.73524,2.7430115,1.089774
1635.4,84.69179,2.768593,1.089774
1635.5,84.74901,3.224697,1.037313
1635.6,84.92173,3.3551445,0.984852
1635.7,84.511655,3.2203065,0.984852
1635.8,84.85497,2.9608765,0.984852
1635.9,85.18134,2.2853125,0.984852
1636.0,85.035115,2.336876,0.827636
1636.1,84.65683,2.5307505,0.67042
1636.2,84.56146,2.8611985,0.67042
1636.3,84.798815,2.862396,0.67042
1636.4,84.75431,3.129704,0.67042
1636.5,85.039355,2.8837125,0.67042
1636.6,85.022395,3.346752,0.742466
1636.7,85.15485,3.8521615,0.814512
1636.8,85.11565,3.8552285,0.814512
1636.9,84.71617,3.9351845,0.814512
1637.0,84.540265,4.0826795,0.7530935
1637.1,83.55057,4.2237895,0.691675
1637.2,84.329395,3.440693,0.691675
1637.3,84.80199,3.49559,0.691675
1637.4,84.51165,3.462948,0.691675
1637.5,84.12701,3.3466265,0.691675
1637.6,84.46715,3.693596,0.6079555
1637.7,84.93975,3.8574905,0.524236
1637.8,84.929145,4.377018,0.524236
1637.9,85.060545,4.610741,0.524236
1638.0,85.018155,4.8596495,0.815003
1638.1,85.22691,3.905464,1.10577
1638.2,84.64411,3.0229605,1.10577
1638.3,84.272175,3.120552,1.10577
1638.4,85.23962,2.954567,1.10577
1638.5,84.84332,2.88636,1.10577
1638.6,84.77656,2.641716,0.806024
1638.7,84.653645,2.570698,0.506278
1638.8,84.91643,2.229847,0.506278
1638.9,85.023455,1.6856615,0.506278
1639.0,84.72464,1.536964,0.7238635
1639.1,84.384495,1.4987145,0.941449
1639.2,84.35907,1.633972,0.941449
1639.3,84.387675,1.7251055,0.941449
1639.4,84.524375,1.905525,0.941449
1639.5,84.754315,2.059162,1.004267
1639.6,84.809415,2.0575635,1.004267
1639.7,85.06691,2.016918,1.067085
1639.8,84.892065,1.8511695,1.067085
1639.9,84.757495,1.7244375,1.067085
1640.0,84.59113,1.716976,0.9996445
1640.1,84.69603,2.061691,0.9996445
1640.2,84.61338,1.0776165,0.932204
1640.3,85.072205,1.3910405,0.932204
1640.4,84.40251,0.023636,0.932204
1640.5,84.823185,0.206848,0.7521285
1640.6,84.783985,0.28706,0.7521285
1640.7,85.18452,0.3699415,0.572053
1640.8,85.382685,0.456154,0.572053
1640.9,85.159095,0.4537545,0.572053
1641.0,84.76703,0.538105,0.572053
1641.1,84.569935,0.574749,0.749768
1641.2,84.718285,0.753708,0.927483
1641.3,84.83696,0.7397155,0.927483
1641.4,84.61762,0.864834,0.927483
1641.5,84.59431,0.7772865,1.0465265
1641.7,84.48093,1.123997,1.0465265
1641.8,84.644115,1.030323,1.16557
1642.0,84.69921,0.9479715,1.16557
1642.1,84.671665,0.618057,1.415043
1642.3,84.785045,0.112915,1.664516
1642.4,84.91855,0.6003305,1.664516
1642.5,84.618675,0.375679,1.513588
1642.6,84.583715,0.822319,1.513588
1642.8,83.72541,0.248805,1.36266
1642.9,84.040115,0.01,1.36266
1643.0,84.365425,0.01,1.36266
1643.1,85.036175,0.174319,1.0287715
1643.2,84.75113,0.086108,0.694883
1643.3,84.565695,0.086108,0.694883
1643.4,84.56782,0.1315725,0.694883
1643.5,84.447015,0.196437,0.826076
1643.6,84.53497,0.374752,0.826076
1643.7,84.781855,0.4530945,0.957269
1643.8,84.544505,0.8909495,0.957269
1643.9,84.613375,1.2179335,0.957269
1644.0,84.131245,2.6863175,0.957269
1644.1,84.52331,2.8979075,0.927337
1644.2,83.97972,2.011421,0.897405
1644.3,84.243565,2.3638645,0.897405
1644.4,85.043585,1.850864,0.897405
1644.5,85.18028,1.6325985,0.721222
1644.7,84.972595,1.061237,0.721222
1644.8,84.641985,1.0504455,0.545039
1644.9,84.39934,1.0676345,0.545039
1645.0,84.45443,1.1177405,1.0298605
1645.1,84.45656,1.0431175,1.0298605
1645.2,84.58159,1.2325855,1.514682
1645.3,84.26264,1.444454,1.514682
1645.4,84.27747,1.7702405,1.2690245
1645.6,84.50105,1.8204765,1.2690245
1645.7,85.07114,1.7178765,1.023367
1645.8,84.732055,1.7453235,1.023367
1645.9,84.98849,1.6769715,1.023367
1646.0,84.78928,1.681496,1.151194
1646.1,84.762785,1.686966,1.151194
1646.2,84.86239,1.3325195,1.279021
1646.3,84.832725,1.3362545,1.279021
1646.5,84.95246,0.872154,1.3362075
1646.6,84.654705,0.8809435,1.3362075
1646.7,84.793515,0.557434,1.393394
1646.8,84.576285,0.6677515,1.393394
1646.9,84.73841,0.5443765,1.393394
1647.1,84.5943,0.84697,1.452354
1647.2,84.762785,0.8066025,1.452354
1647.4,84.68861,0.9990085,1.511314
1647.5,84.775505,0.7930065,1.5469775
1647.6,84.82742,0.8549655,1.5469775
1647.8,84.833785,1.079891,1.582641
1647.9,84.84332,1.147713,1.582641
1648.0,84.773385,1.404354,1.582641
1648.1,84.640935,1.1281315,1.4318105
1648.2,84.5106,1.0912245,1.28098
1648.3,84.603845,0.788479,1.28098
1648.4,84.792455,0.7990035,1.28098
1648.5,84.70981,0.898804,0.9998815
1648.6,84.79352,0.915596,0.9998815
1648.7,84.78928,1.216732,0.718783
1648.8,84.95458,1.4330025,0.718783
1648.9,84.55404,1.5419885,0.718783
1649.0,84.601725,2.0773815,0.838614
1649.2,84.52755,2.0234145,0.958445
1649.3,84.43006,1.967052,0.958445
1649.4,84.656825,2.256462,0.958445
1649.5,84.623975,2.401844,0.953658
1649.6,84.620795,2.679119,0.953658
1649.8,84.54238,3.1013795,0.948871
1650.0,84.724645,3.1863935,1.1470255
1650.1,84.453375,3.3051225,1.1470255
1650.2,84.55934,3.3525615,1.34518
1650.3,84.60702,3.0053175,1.34518
1650.4,84.62079,2.587185,1.34518
1650.5,84.765965,2.5145645,1.34518
1650.6,84.9016,2.658741,1.1518505
1650.7,84.787155,2.6047745,0.958521
1650.8,84.63351,2.466591,0.958521
1650.9,84.53602,2.3146935,0.958521
1651.0,84.506355,2.4717945,0.9386425
1651.1,84.678015,2.557869,0.9386425
1651.2,84.65365,2.4543385,0.918764
1651.3,84.59642,2.5931855,0.918764
1651.4,84.64729,2.352135,0.918764
1651.5,84.61338,2.5893175,1.1056915
1651.7,84.61656,2.667797,1.1056915
1651.8,84.75961,2.983864,1.292619
1651.9,84.67802,3.0588795,1.292619
1652.0,84.62821,3.1808055,1.4006135
1652.1,84.743715,3.199459,1.4006135
1652.2,84.63881,2.9929275,1.508608
1652.4,84.692855,3.003853,1.508608
1652.5,84.581595,2.6142385,1.4746845
1652.6,84.43007,2.4877855,1.4746845
1652.7,84.507415,1.834469,1.440761
1652.8,84.62822,1.626072,1.440761
1652.9,84.73947,0.9914135,1.440761
1653.0,84.750075,0.7716865,1.440761
1653.1,84.66424,0.577549,1.2684415
1653.2,84.58795,0.5349045,1.2684415
1653.3,84.460795,0.6637535,1.096122
1653.4,84.541325,0.675617,1.096122
1653.5,84.42689,0.9266475,1.2319915
1653.7,84.518015,1.0716285,1.2319915
1653.8,84.74266,1.2103385,1.367861
1653.9,84.839085,1.182362,1.367861
1654.0,84.954585,1.176628,1.367861
1654.1,84.933395,0.926125,1.351284
1654.2,84.93021,0.9247895,1.334707
1654.3,84.955645,0.9442485,1.334707
1654.4,85.03299,1.29895,1.334707
1654.5,84.605965,0.974754,0.9804645
1654.6,84.1588,1.48336,0.626222
1654.7,84.252045,2.026211,0.626222
1654.8,84.40781,1.6820295,0.626222
1654.9,84.720405,2.076443,0.626222
1655.0,84.580525,2.204895,0.833574
1655.2,84.58371,2.8709945,1.040926
1655.3,84.59431,3.408791,1.040926
1655.4,84.653645,3.0781975,1.040926
1655.6,84.531785,3.2115825,1.148562
1655.7,84.529665,1.929478,1.256198
1655.8,85.10399,1.4511185,1.256198
1655.9,84.70451,1.8512535,1.256198
1656.0,84.69286,2.419155,0.998503
1656.1,84.813655,2.4048995,0.740808
1656.2,84.73947,2.2368775,0.740808
1656.3,84.768085,2.3803865,0.740808
1656.4,84.66106,2.489647,0.740808
1656.5,84.89418,2.3137585,0.740808
1656.6,84.770205,2.3977085,0.732219
1656.7,84.6049,2.776665,0.72363
1656.8,84.58053,2.8322255,0.72363
1656.9,84.61868,3.0524905,0.72363
1657.0,84.637755,3.2065125,0.9543625
1657.1,84.80306,2.8963245,0.9543625
1657.3,84.846505,3.083794,1.185095
1657.4,84.76385,2.6426165,1.185095
1657.5,84.75961,2.797581,1.185095
1657.6,84.599605,2.5258865,1.222462
1657.7,84.51589,2.795849,1.222462
1657.8,84.58795,2.596771,1.259829
1657.9,84.52225,2.6196975,1.259829
1658.0,84.703455,2.504566,1.162082
1658.1,84.927035,2.7594715,1.162082
1658.2,84.62822,2.754406,1.064335
1658.3,84.445965,3.032894,1.064335
1658.4,84.299725,3.041298,1.064335
1658.5,84.28808,2.841423,1.0184435
1658.6,84.51589,2.8702125,1.0184435
1658.7,84.701325,2.680195,0.972552
1658.8,84.64411,2.9878615,0.972552
1658.9,84.63033,2.987732,0.972552
1659.0,84.61656,3.266754,0.9524795
1659.1,84.864515,3.337498,0.9524795
1659.2,84.744775,3.442497,0.932407
1659.3,84.614435,3.2464865,0.932407
1659.4,84.67484,2.915108,0.993087
1659.6,84.40675,2.5354845,0.993087
1659.7,84.58795,2.125881,1.053767
1659.8,84.45338,2.2872505,1.053767
1659.9,84.741595,2.07098,1.053767
1660.1,84.668485,2.288044,1.2138445
1660.2,84.556155,2.418362,1.2138445
1660.3,84.69709,2.5890465,1.373922
1660.4,84.472445,2.524155,1.373922
1660.5,84.664245,2.2451325,1.3227765
1660.6,84.48093,2.039932,1.271631
1660.7,83.58448,0.9592935,1.271631
1660.8,84.88571,1.439789,1.271631
1660.9,85.080685,1.942665,1.271631
1661.0,84.581595,2.204895,0.9009685
1661.1,84.10582,2.4908445,0.530306
1661.2,84.37496,2.705902,0.530306
1661.3,84.621855,3.067135,0.530306
1661.5,84.467155,3.221573,0.596901
1661.6,84.42053,2.96521,0.596901
1661.7,84.493645,3.0687445,0.663496
1661.8,84.6918,3.104454,0.663496
1661.9,84.557225,3.0424995,0.663496
1662.0,84.60278,3.1208455,0.663496
1662.1,84.85922,3.1143115,0.8835565
1662.2,84.73417,3.3861425,0.8835565
1662.3,84.72464,3.592133,1.103617
1662.4,84.57523,3.9168585,1.103617
1662.5,84.576295,4.0251885,1.0702445
1662.6,84.777625,4.046242,1.036872
1662.7,84.79458,3.891941,1.036872
1662.8,84.70557,3.9701615,1.036872
1662.9,84.832725,3.803734,1.036872
1663.0,84.736295,3.6666145,0.923226
1663.1,84.63351,3.61145,0.80958
1663.2,84.647285,3.300316,0.80958
1663.3,84.637755,3.294731,0.80958
1663.4,84.413105,3.185326,0.80958
1663.5,84.533905,3.0392875,1.01443
1663.6,84.38344,3.4604875,1.01443
1663.8,84.61656,3.4539605,1.21928
1663.9,84.546625,3.6046675,1.21928
1664.0,84.83484,3.7543025,1.14692
1664.1,84.66106,3.291664,1.14692
1664.2,84.925965,3.590942,1.07456
1664.3,84.803055,3.439968,1.07456
1664.4,84.73841,3.536308,1.07456
1664.5,84.62503,3.601463,1.07456
1664.6,84.712985,3.6608885,1.1086175
1664.7,84.554035,3.539501,1.1086175
1664.8,84.92703,3.3319055,1.142675
1664.9,85.00756,3.2987365,1.142675
1665.0,84.86239,3.499542,1.0372265
1665.1,84.75113,3.8903465,1.0372265
1665.2,84.721465,3.8594285,0.931778
1665.3,84.485165,3.856102,0.931778
1665.4,84.28489,3.835316,0.931778
1665.5,84.539205,2.994389,0.670506
1665.6,85.0118,3.008919,0.409234
1665.7,84.05389,2.9581455,0.409234
1665.8,84.850735,3.442635,0.409234
1665.9,84.91962,3.603737,0.409234
1666.0,84.295495,3.74551,0.4158655
1666.1,85.02981,3.6333085,0.422497
1666.2,84.94081,3.8072015,0.422497
1666.3,84.475625,4.0061415,0.422497
1666.4,84.663185,4.173634,0.422497
1666.5,84.50742,3.864361,0.4142315
1666.6,84.64729,3.498329,0.405966
1666.7,84.764905,3.731918,0.405966
1666.8,84.67908,3.8170665,0.405966
1666.9,85.027695,4.143116,0.405966
1667.0,84.88994,4.1481855,0.559565
1667.1,84.933385,4.1289975,0.559565
1667.2,84.62927,4.289421,0.713164
1667.3,84.344235,4.3800395,0.713164
1667.4,84.796695,4.614815,0.713164
1667.5,84.5,4.202549,0.5861665
1667.6,84.7204,4.179096,0.459169
1667.7,84.681195,4.3540535,0.459169
1667.8,84.59113,4.5997545,0.459169
1667.9,85.29366,3.804535,0.459169
1668.0,84.67802,3.2086485,0.4497585
1668.1,84.771265,3.339626,0.440348
1668.2,84.663185,3.598797,0.440348
1668.3,84.63881,4.1624375,0.440348
1668.4,84.796695,3.9700315,0.440348
1668.5,84.75961,3.965233,0.440348
1668.6,85.12624,3.455425,0.722493
1668.7,84.97578,3.320442,0.722493
1668.8,84.636695,3.5164565,0.722493
1668.9,84.746895,3.8835485,0.722493
1669.0,84.377075,3.6992685,0.547507
1669.1,83.215725,2.4478455,0.372521
1669.2,82.47716,1.175499,0.372521
1669.3,82.714515,1.2305295,0.372521
1669.4,82.73359,1.716347,0.372521
1669.5,82.898895,1.718872,0.372521
1669.6,82.748425,2.1402055,0.3757085
1669.7,82.404045,2.318092,0.378896
1669.9,82.504715,2.501434,0.378896
1670.0,82.410405,2.427486,0.7781825
1670.1,82.501535,3.038826,0.7781825
1670.2,82.505775,2.931034,1.177469
1670.3,82.44219,3.0714725,1.177469
1670.4,82.539675,2.30983,1.177469
1670.5,82.448545,2.5564765,1.0522515
1670.6,82.34894,2.3371505,1.0522515
1670.7,82.30656,1.9929695,0.927034
1670.8,82.290665,1.710884,0.927034
1671.0,82.25782,1.4486465,1.218466
1671.1,82.22285,2.056263,1.218466
1671.2,82.361655,1.447311,1.509898
1671.3,82.369075,1.6008185,1.509898
1671.4,82.446425,1.200405,1.509898
1671.5,82.5206,1.221729,1.344875
1671.6,82.45808,1.8439905,1.344875
1671.7,82.48033,1.3108675,1.179852
1671.8,84.124885,0.01,1.179852
1671.9,84.11006,0.0336405,1.179852
1672.0,84.44809,0.2528835,0.7878035
1672.1,85.05949,0.32217,0.395755
1672.2,84.570995,0.498722,0.395755
1672.3,84.487285,0.5716135,0.395755
1672.4,84.860275,0.703541,0.395755
1672.5,84.82213,1.3385965,0.5818425
1672.6,84.90902,1.3435285,0.5818425
1672.7,84.67166,1.91729,0.76793
1672.8,84.67802,1.9985695,0.76793
1672.9,84.691795,1.079697,0.76793
1673.0,84.065545,0.4006655,0.76793
1673.1,84.21919,0.6257175,0.6900195
1673.2,84.88147,0.8562355,0.612109
1673.3,84.69391,1.1814885,0.612109
1673.4,84.865575,1.5178145,0.612109
1673.5,84.421585,2.027348,0.612109
1673.6,84.6653,2.335949,0.772146
1673.7,84.69921,2.669735,0.772146
1673.8,84.87617,2.510765,0.932183
1673.9,84.921735,3.554775,0.932183
1674.0,84.10369,5.1155165,0.901826
1674.1,83.99349,4.9041865,0.871469
1674.2,84.35059,4.5561445,0.871469
1674.3,84.60914,4.4423485,0.871469
1674.4,84.35165,4.80172,0.871469
1674.5,84.41311,5.06049,0.736141
1674.6,84.61656,5.197464,0.736141
1674.7,84.88359,4.41716,0.600813
1674.8,84.5943,4.689396,0.600813
1674.9,84.89737,4.958679,0.600813
1675.0,84.689675,4.8675385,0.630417
1675.1,84.523305,4.7899895,0.660021
1675.2,84.898415,4.650883,0.660021
1675.3,84.587945,4.710312,0.660021
1675.4,84.792455,4.997856,0.660021
1675.5,84.864515,5.0786055,0.6977045
1675.6,84.96094,4.997196,0.735388
1675.7,84.739475,4.4532815,0.735388
1675.8,84.648345,4.296585,0.735388
1675.9,84.609135,4.4331665,0.735388
1676.0,84.785035,4.884865,0.6463545
1676.1,84.386625,5.2796785,0.6463545
1676.2,84.075085,5.174675,0.557321
1676.3,84.030585,5.144829,0.557321
1676.4,84.8571,4.9653435,0.557321
1676.5,84.99697,4.4338265,0.64651
1676.6,84.665305,4.9902685,0.64651
1676.7,84.66848,4.8005255,0.735699
1676.8,84.422645,4.801319,0.735699
1676.9,84.705565,4.994396,0.735699
1677.0,84.60278,5.368416,0.884814
1677.1,84.3792,5.704067,0.884814
1677.2,84.557215,5.4726145,1.033929
1677.3,84.494705,5.6455725,1.033929
1677.4,84.310325,4.6688615,1.033929
1677.5,83.69468,5.0476875,0.8960485
1677.6,84.410995,4.012493,0.758168
1677.7,84.366485,4.272457,0.758168
1677.8,85.1379,4.969746,0.758168
1677.9,84.91432,5.3440365,0.758168
1678.0,84.71193,5.52005,0.665621
1678.1,84.7702,5.1505625,0.573074
1678.2,85.21207,5.081802,0.573074
1678.3,84.53073,4.5160405,0.573074
1678.4,84.61126,4.2296945,0.573074
1678.5,84.7257,4.4867245,0.4847445
1678.6,84.67272,4.7236365,0.396415
1678.7,84.23509,3.944004,0.396415
1678.8,85.191935,4.516304,0.396415
1678.9,85.090215,4.4762,0.396415
1679.0,84.8963,4.519642,0.396415
1679.1,84.55828,4.735767,0.4645555
1679.2,84.745835,4.8379665,0.532696
1679.3,84.815775,4.5195045,0.532696
1679.4,84.68014,4.191048,0.532696
1679.5,84.106875,3.7296065,0.532696
1679.6,84.468215,3.855526,0.535078
1679.7,84.395095,4.310036,0.53746
1679.8,84.35588,4.0727235,0.53746
1679.9,84.050705,4.2224925,0.53746
1680.0,84.47457,4.653149,0.598127
1680.1,85.087035,4.954556,0.658794
1680.2,85.075375,4.789326,0.658794
1680.3,84.50212,4.6224975,0.658794
1680.4,84.023165,4.40757,0.658794
1680.5,84.396155,4.574135,0.626777
1680.6,84.650465,4.9083215,0.626777
1680.7,84.454435,5.211586,0.59476
